product_id,month,units_sold,average_price,previous_sales,rolling_sales_3_month,product_category_name,product_weight_g,month_date
7814c273ab16783d73a9863ebfa8b141,2017-12-01,1,250.0,2.0,1.5,moveis_decoracao,12250.0,2017-12-01
7814c273ab16783d73a9863ebfa8b141,2018-01-01,1,250.0,1.0,1.5,moveis_decoracao,12250.0,2018-01-01
78514b0a0cec96621010b7b6a2bfd6c6,2018-02-01,1,49.9,,1.5,moveis_decoracao,450.0,2018-02-01
78540c45d4f971380710a35fa4ecc41b,2017-06-01,1,97.9,,1.0,moveis_escritorio,13950.0,2017-06-01
7855801875dac05bda454284be8be7db,2018-01-01,1,139.9,,,utilidades_domesticas,3500.0,2018-01-01
786733d317255508bd4d648585977611,2017-11-01,1,79.0,,,papelaria,7050.0,2017-11-01
7868a64aa111bbb4f41f8e1146c0becb,2017-01-01,1,59.9,,,moveis_decoracao,1200.0,2017-01-01
788c40790a78e5fb65513510fc00919c,2017-07-01,2,49.9,,,unknown,2800.0,2017-07-01
78976d6eae26536628ef574944bc7b0f,2017-11-01,1,387.2,,,utilidades_domesticas,24800.0,2017-11-01
78a2a96601d7940594f95dbaa4c368d0,2017-12-01,1,169.9,,,perfumaria,463.0,2017-12-01
78cff417987f620d4277395265379d6a,2018-03-01,1,79.0,,,esporte_lazer,200.0,2018-03-01
78efe838c04bbc568be034082200ac20,2017-12-01,1,99.9,,,moveis_decoracao,2500.0,2017-12-01
78efe838c04bbc568be034082200ac20,2018-02-01,1,99.9,1.0,1.0,moveis_decoracao,2500.0,2018-02-01
78efe838c04bbc568be034082200ac20,2018-03-01,1,99.9,1.0,1.0,moveis_decoracao,2500.0,2018-03-01
791d3e6bfa05746c3434250319e5e6d3,2017-11-01,1,149.0,,1.0,brinquedos,367.0,2017-11-01
7932fcce65e2aee84d6feb4a288f9cb9,2017-05-01,1,5.9,,1.0,fashion_underwear_e_moda_praia,200.0,2017-05-01
7933eeb8cf79ae899bfac71c0edb076d,2017-09-01,2,139.85,,,moveis_decoracao,2550.0,2017-09-01
79366d6a24de9351b7ca6e3cf75a68ec,2017-07-01,1,193.0,,,eletroportateis,1100.0,2017-07-01
79366d6a24de9351b7ca6e3cf75a68ec,2018-01-01,1,193.0,1.0,1.0,eletroportateis,1100.0,2018-01-01
793f6e9b0f6ba6a59ff2869a20c1199c,2018-03-01,1,43.9,,1.0,perfumaria,250.0,2018-03-01
797b0bf4316b47e82d45e3a4b5d828da,2017-08-01,1,9.9,,1.0,perfumaria,200.0,2017-08-01
797db4aaf1d7db19f13d21423f07b8e1,2017-10-01,1,1490.0,,,automotivo,22900.0,2017-10-01
79896466715d0179d8e5c8a84e5f0a18,2017-03-01,1,449.0,,,cool_stuff,1400.0,2017-03-01
79997ca1a57c069a3bd377b86f844c04,2017-12-01,2,61.0,,,cama_mesa_banho,1000.0,2017-12-01
79a564cca1924553af76d396bf7c0662,2017-07-01,1,174.33,,,malas_acessorios,483.0,2017-07-01
79fc4c7da6812091c88d89e02e02887c,2018-02-01,1,95.0,,,moveis_sala,3550.0,2018-02-01
7a10781637204d8d10485c71a6108a2e,2017-10-01,3,209.9,,,relogios_presentes,342.0,2017-10-01
7a10781637204d8d10485c71a6108a2e,2017-12-01,1,219.9,3.0,3.0,relogios_presentes,342.0,2017-12-01
7a10781637204d8d10485c71a6108a2e,2018-02-01,3,205.96666666666667,1.0,2.0,relogios_presentes,342.0,2018-02-01
7a10781637204d8d10485c71a6108a2e,2018-03-01,2,211.5,3.0,2.3333333333333335,relogios_presentes,342.0,2018-03-01
7a2428849e8c9e1cfac00494791ca876,2017-06-01,1,40.0,,2.0,cama_mesa_banho,900.0,2017-06-01
7a3bc1b5f3ad201ecd5d03d51d34bedd,2017-09-01,1,355.9,,3.0,beleza_saude,250.0,2017-09-01
7a5c07212703b5f01ee199d29a29a587,2018-03-01,1,79.0,,,cool_stuff,350.0,2018-03-01
7a5d2e1e131a860ae7d18f6fffa9d689,2018-04-01,1,37.0,,,beleza_saude,870.0,2018-04-01
7a5df623713bbcb94a51ea4540748c12,2017-11-01,2,28.9,,,bebes,139.0,2017-11-01
7a63b90eac4831fa1eed304ebb910716,2018-01-01,1,37.0,,,informatica_acessorios,200.0,2018-01-01
7a670a2551a3ac07c9152f8078eee043,2018-01-01,1,139.93,,,cool_stuff,300.0,2018-01-01
7a81751397c8813678761201a7114339,2018-03-01,1,14.9,,,utilidades_domesticas,200.0,2018-03-01
7a82832901d5f4cd314a4e102c47bd2b,2017-08-01,1,37.99,,,ferramentas_jardim,1900.0,2017-08-01
7a8dfec813ae58cfaa3e1ef9f534adab,2018-04-01,1,36.5,,,utilidades_domesticas,1200.0,2018-04-01
7aa1ab866537ff58ef91e90e3df92134,2017-10-01,1,217.01,,,informatica_acessorios,825.0,2017-10-01
7aac5971b0560a816c14f6b6e9185bcc,2017-07-01,1,203.6,,,beleza_saude,1450.0,2017-07-01
7ab3f33e0baeb7d996e1f95d25acc003,2017-09-01,1,88.9,,,cama_mesa_banho,850.0,2017-09-01
7ace8e994998f636a12d3cdc71c6b942,2017-08-01,2,29.9,,,informatica_acessorios,117.0,2017-08-01
7ad1208884270048a2176ff437f49a9b,2018-01-01,1,89.9,,,cama_mesa_banho,2300.0,2018-01-01
7ada7bee4052075cf6310885da8c4392,2017-06-01,1,79.0,,,papelaria,5550.0,2017-06-01
7ae5c4294636a8ccd3d8574daa6d7d21,2018-03-01,1,179.9,,,moveis_escritorio,12700.0,2018-03-01
7ae6a30460946f90c6365ff9c6c36fcf,2017-09-01,1,59.9,,,automotivo,5400.0,2017-09-01
7ae8d9b8eca8a6daf066e53ddc7034d3,2017-08-01,1,16.9,,,eletronicos,150.0,2017-08-01
7aeaa8f3e592e380c420e8910a717255,2018-03-01,1,329.9,,,eletrodomesticos,5500.0,2018-03-01
7af4c96f817389692dfb05e679dbd991,2018-01-01,1,80.5,,,eletronicos,1250.0,2018-01-01
7af6ddb00aacf6c4c8ae69fadb858b80,2017-11-01,1,79.0,,,perfumaria,600.0,2017-11-01
7b024909c999cdbddc27bcd2a1eaf889,2017-07-01,1,120.0,,,bebes,9800.0,2017-07-01
7b1e979883929d066ee44e3cef559021,2017-09-01,1,19.9,,,telefonia,100.0,2017-09-01
7b31b39ebebeb8282009c48e5587b1d0,2018-04-01,1,99.99,,,bebes,1900.0,2018-04-01
7b35be468d9795a7529f65c50ec87668,2018-01-01,1,579.0,,,relogios_presentes,4381.0,2018-01-01
7b35ccd93a2184646c03b70326626923,2017-12-01,1,179.0,,,esporte_lazer,1563.0,2017-12-01
7b453aa3584d61c1268d77ba6fd5956b,2017-07-01,1,109.9,,,utilidades_domesticas,3300.0,2017-07-01
7b5d8be0e04080e4c8ee6a7ec2f1f597,2018-01-01,3,38.4,,,moveis_decoracao,650.0,2018-01-01
7b5d8be0e04080e4c8ee6a7ec2f1f597,2018-03-01,3,35.0,3.0,3.0,moveis_decoracao,650.0,2018-03-01
7b822833c7cc8905ab8174b55ac878fa,2018-01-01,1,4.99,,3.0,perfumaria,100.0,2018-01-01
7b85e3deef35afd6ebed5461ee8f0641,2017-10-01,1,30.21,,3.0,informatica_acessorios,1583.0,2017-10-01
7b85e3deef35afd6ebed5461ee8f0641,2018-03-01,1,30.21,1.0,1.0,informatica_acessorios,1583.0,2018-03-01
7b975b7dc4f3286d95d68fd499f20cae,2017-07-01,1,278.0,,1.0,relogios_presentes,600.0,2017-07-01
7bb73fff8e232153ed20fef83e34e84c,2017-08-01,1,94.9,,1.0,cama_mesa_banho,1800.0,2017-08-01
7bcdb99b3fc6f5c31ab72c04b5a99359,2017-11-01,1,158.1,,,perfumaria,583.0,2017-11-01
7bdb28a55646012fb3348058d629d9bc,2018-03-01,1,59.9,,,instrumentos_musicais,2750.0,2018-03-01
7bea3672d6a87d1d816cda1283bd1cb8,2018-01-01,1,250.0,,,beleza_saude,3400.0,2018-01-01
7c0a2a31bc479e366fe9fee1f5bc62b3,2017-05-01,1,136.9,,,beleza_saude,2200.0,2017-05-01
7c1bd920dbdf22470b68bde975dd3ccf,2017-05-01,2,64.99,,,beleza_saude,200.0,2017-05-01
7c1bd920dbdf22470b68bde975dd3ccf,2017-06-01,1,54.99,2.0,2.0,beleza_saude,200.0,2017-06-01
7c1bd920dbdf22470b68bde975dd3ccf,2017-08-01,1,58.99,1.0,1.5,beleza_saude,200.0,2017-08-01
7c1bd920dbdf22470b68bde975dd3ccf,2017-09-01,1,58.99,1.0,1.3333333333333333,beleza_saude,200.0,2017-09-01
7c1bd920dbdf22470b68bde975dd3ccf,2017-10-01,1,58.99,1.0,1.0,beleza_saude,200.0,2017-10-01
7c1bd920dbdf22470b68bde975dd3ccf,2017-11-01,1,58.99,1.0,1.0,beleza_saude,200.0,2017-11-01
7c1bd920dbdf22470b68bde975dd3ccf,2018-01-01,1,58.99,1.0,1.0,beleza_saude,200.0,2018-01-01
7c1bd920dbdf22470b68bde975dd3ccf,2018-02-01,2,58.99,1.0,1.0,beleza_saude,200.0,2018-02-01
7c1bd920dbdf22470b68bde975dd3ccf,2018-03-01,1,58.99,2.0,1.3333333333333333,beleza_saude,200.0,2018-03-01
7c24503a64637f3ab756ed1b44826747,2018-03-01,1,35.9,,1.5,brinquedos,247.0,2018-03-01
7c2d0df8e5fbfa71d54a400b33a8502e,2017-03-01,1,116.0,,2.0,beleza_saude,138.0,2017-03-01
7c4a8bec217df1de0df2b5aaf8175b65,2017-11-01,1,19.9,,,audio,167.0,2017-11-01
7c65bcd66be0ad761948bfeda4e7bd2f,2017-09-01,1,76.9,,,casa_conforto,1550.0,2017-09-01
7c6ff274f0411bde88f5df8db5f64693,2018-01-01,1,173.0,,,informatica_acessorios,340.0,2018-01-01
7c78931da71b756d23d98d0e53e01fb0,2018-03-01,1,64.9,,,cama_mesa_banho,1250.0,2018-03-01
7c898e0b8ea203dd94ba846627fc34d1,2018-02-01,1,159.94,,,moveis_escritorio,12650.0,2018-02-01
7c8e2b381bb0fcba5b368961d7823cd2,2017-12-01,3,599.0,,,pcs,12050.0,2017-12-01
7c8e2b381bb0fcba5b368961d7823cd2,2018-01-01,1,599.0,3.0,3.0,pcs,12050.0,2018-01-01
7ca5f56188492e30c50ba64de188aae7,2017-04-01,1,13.9,,3.0,cama_mesa_banho,200.0,2017-04-01
7cb5b984262835ef46a1ed83d04d0d44,2017-11-01,1,45.0,,3.0,bebidas,850.0,2017-11-01
7cd29da0653abeb444703cc5a957f479,2017-06-01,2,29.9,,,beleza_saude,1029.0,2017-06-01
7cd6ba4cdd2990810313f9e049ec8c68,2017-06-01,1,75.0,,,automotivo,2300.0,2017-06-01
7ce4db889dbcd395526f583dbbd40080,2017-06-01,1,99.99,,,cama_mesa_banho,1400.0,2017-06-01
7ce94ab189134e2d3c05f496d635419c,2017-11-01,1,13.65,,,eletronicos,200.0,2017-11-01
7ce94ab189134e2d3c05f496d635419c,2018-01-01,1,13.65,1.0,1.0,eletronicos,200.0,2018-01-01
7ce94ab189134e2d3c05f496d635419c,2018-02-01,3,13.65,1.0,1.0,eletronicos,200.0,2018-02-01
7ce94ab189134e2d3c05f496d635419c,2018-04-01,2,13.65,3.0,1.6666666666666667,eletronicos,200.0,2018-04-01
7cfb84c1323fb861a17478de42b1839f,2017-10-01,1,129.9,,2.0,cama_mesa_banho,1450.0,2017-10-01
7d0e0214a0852cf0c90032c7992cf27f,2018-02-01,1,65.0,,3.0,market_place,125.0,2018-02-01
7d1a667dbc183583078324f912d42c6b,2018-02-01,1,112.0,,,esporte_lazer,150.0,2018-02-01
7d50930301709838d8e90dcac5cfaa84,2017-08-01,4,59.9,,,esporte_lazer,1650.0,2017-08-01
7d681d24b9bad757fb34b0d464c350e4,2018-01-01,1,59.8,,,beleza_saude,240.0,2018-01-01
7d839fe5a5adb44e9de8e8358e031a76,2017-04-01,1,599.0,,,cool_stuff,1825.0,2017-04-01
7d854ab97c64ef9df2bbfaf332765786,2017-01-01,1,59.9,,,cool_stuff,4100.0,2017-01-01
7d854ab97c64ef9df2bbfaf332765786,2017-03-01,1,59.9,1.0,1.0,cool_stuff,4100.0,2017-03-01
7dcc2e60786a27f4a3115fdf666b81fe,2017-05-01,1,89.99,,1.0,fashion_bolsas_e_acessorios,500.0,2017-05-01
7dd3fec3502f7ef333da2a73e00db394,2017-12-01,1,277.0,,1.0,perfumaria,479.0,2017-12-01
7dd3fec3502f7ef333da2a73e00db394,2018-01-01,1,276.0,1.0,1.0,perfumaria,479.0,2018-01-01
7e0dc102074f8285580c9777f79c90cf,2017-02-01,1,39.9,,1.0,ferramentas_jardim,800.0,2017-02-01
7e0dc102074f8285580c9777f79c90cf,2017-03-01,4,36.15,1.0,1.0,ferramentas_jardim,800.0,2017-03-01
7e0dc102074f8285580c9777f79c90cf,2017-04-01,1,34.9,4.0,2.5,ferramentas_jardim,800.0,2017-04-01
7e1cd234017755c3d884de59cbd15ca7,2017-06-01,1,71.82,,2.5,fashion_calcados,1400.0,2017-06-01
7e23aeb084e4f123bb9127b00c20e47e,2017-07-01,1,74.99,,4.0,relogios_presentes,200.0,2017-07-01
7e42a5d6c862c0078b9e31fd9daa31f8,2018-04-01,1,74.9,,,automotivo,850.0,2018-04-01
7e437c1d65a7baab7e7ca6c9f4e98b84,2017-10-01,1,65.0,,,beleza_saude,2150.0,2017-10-01
7e437c1d65a7baab7e7ca6c9f4e98b84,2018-04-01,1,59.0,1.0,1.0,beleza_saude,2150.0,2018-04-01
7e441b33f896ba519d58063f4c714bef,2017-01-01,1,19.9,,1.0,moveis_decoracao,300.0,2017-01-01
7e4453fdebc830f4198332526054960f,2017-11-01,1,179.0,,1.0,moveis_decoracao,6600.0,2017-11-01
7e56c4aee262455fae9a64dd122d837b,2018-03-01,1,16.99,,,telefonia,100.0,2018-03-01
7e646f7e1e428a1ddde5a18dd9d42e95,2017-12-01,1,129.99,,,moveis_escritorio,12000.0,2017-12-01
7e6c4a0bf900e259f50ba63331fd2785,2017-09-01,2,65.0,,,relogios_presentes,250.0,2017-09-01
7e6c4a0bf900e259f50ba63331fd2785,2018-02-01,1,75.0,2.0,2.0,relogios_presentes,250.0,2018-02-01
7e857e35018e4a05b7d124d1628dc1f0,2018-01-01,1,35.9,,2.0,esporte_lazer,329.0,2018-01-01
7e8c9cebda42cbe9ae5ae912f81db940,2017-06-01,1,89.9,,2.0,beleza_saude,200.0,2017-06-01
7ea6e431566424822291438eddf3091a,2018-01-01,1,29.99,,,telefonia,99.0,2018-01-01
7efc9c66bf68e3026c7846b0ec3e8682,2017-02-01,1,9.5,,,beleza_saude,350.0,2017-02-01
7f1e346754bd4283e2261b71bc4bf4b0,2017-11-01,1,30.0,,,consoles_games,150.0,2017-11-01
7f55769896fc6596e7251490b8b5e536,2017-02-01,1,39.99,,,moveis_decoracao,450.0,2017-02-01
7f55769896fc6596e7251490b8b5e536,2017-05-01,1,39.99,1.0,1.0,moveis_decoracao,450.0,2017-05-01
7f55769896fc6596e7251490b8b5e536,2017-08-01,1,39.99,1.0,1.0,moveis_decoracao,450.0,2017-08-01
7f6308ba4057a6a740af7b4dcfb79c13,2017-12-01,1,39.99,,1.0,telefonia,200.0,2017-12-01
7f70545e9d4c47a4e84278437672f03f,2017-08-01,1,10.8,,1.0,eletrodomesticos,300.0,2017-08-01
7f72a8900b3d2fc8fa2635b7836d6e6e,2017-12-01,1,109.9,,,brinquedos,147.0,2017-12-01
7f72a8900b3d2fc8fa2635b7836d6e6e,2018-03-01,1,89.9,1.0,1.0,brinquedos,147.0,2018-03-01
7f7a6b07907da42addc3ec06b4a62cfb,2018-03-01,1,89.9,,1.0,automotivo,5100.0,2018-03-01
7f98b8ee9f858f69f6e73715c3fe8ed2,2017-05-01,1,499.9,,1.0,cool_stuff,1800.0,2017-05-01
7f98b8ee9f858f69f6e73715c3fe8ed2,2017-07-01,1,499.9,1.0,1.0,cool_stuff,1800.0,2017-07-01
7fa79f73326e6b9b13b79f60a435d4a5,2018-03-01,2,214.0,,1.0,esporte_lazer,725.0,2018-03-01
7fa9cd17cea7ecbac9778cc86b7f9033,2017-08-01,2,27.0,,1.0,utilidades_domesticas,300.0,2017-08-01
7fab1a1472fdd934397068931f63f3ca,2017-07-01,1,69.9,,,brinquedos,600.0,2017-07-01
7fab1a1472fdd934397068931f63f3ca,2018-04-01,1,69.9,1.0,1.0,brinquedos,600.0,2018-04-01
7fb04722aba7a2b632bac8f9819796f3,2017-03-01,1,89.0,,1.0,beleza_saude,1850.0,2017-03-01
7fb04722aba7a2b632bac8f9819796f3,2017-08-01,2,79.0,1.0,1.0,beleza_saude,1850.0,2017-08-01
7fb04722aba7a2b632bac8f9819796f3,2017-09-01,1,79.9,2.0,1.5,beleza_saude,1850.0,2017-09-01
7fb04722aba7a2b632bac8f9819796f3,2017-10-01,1,79.9,1.0,1.3333333333333333,beleza_saude,1850.0,2017-10-01
7fb04722aba7a2b632bac8f9819796f3,2017-11-01,1,69.0,1.0,1.3333333333333333,beleza_saude,1850.0,2017-11-01
7fb04722aba7a2b632bac8f9819796f3,2018-01-01,1,80.0,1.0,1.0,beleza_saude,1850.0,2018-01-01
7fb06133a9a56c3d8a2819e9f4d45422,2018-01-01,1,136.3,,1.0,construcao_ferramentas_construcao,1050.0,2018-01-01
7fb9118562782456232ad0c6e54386be,2018-02-01,1,98.89,,1.0,beleza_saude,2200.0,2018-02-01
7ff7661b8c3f488705fcf1f407d04329,2018-01-01,1,32.5,,,alimentos_bebidas,500.0,2018-01-01
80103e141ed0da3b1d63cb0c7d1f7d48,2018-03-01,1,39.9,,,telefonia,150.0,2018-03-01
801a8823d2fb3157110897e1af035a5d,2018-02-01,1,99.0,,,eletroportateis,1250.0,2018-02-01
802b191477641b98e903230bcfaa2a47,2017-11-01,1,29.0,,,telefonia,67.0,2017-11-01
803f77475e1b51b47f1bfec4f2ec353f,2017-12-01,1,69.99,,,automotivo,350.0,2017-12-01
804276969fd6adfcfb9c9dcbce2fe8ec,2017-12-01,1,255.0,,,esporte_lazer,4900.0,2017-12-01
805fb04b1eee16776d3ff45a40a30044,2017-03-01,1,126.99,,,moveis_escritorio,3875.0,2017-03-01
80665d04b7d8216835a0ad52625c7039,2018-01-01,1,119.0,,,papelaria,900.0,2018-01-01
806cdc4d643d6c7b64d05bf4dfadf1c7,2017-06-01,1,22.9,,,pet_shop,300.0,2017-06-01
8092fb20e422a961ea52cd441b5a4244,2017-07-01,1,155.0,,,informatica_acessorios,856.0,2017-07-01
80ac250f5bffe3fff8097929c3c4a938,2017-11-01,1,19.99,,,fashion_bolsas_e_acessorios,100.0,2017-11-01
80d2404aa74015aa6cd21863642295f7,2018-04-01,1,109.9,,,bebes,5700.0,2018-04-01
80db55ab8514dce76cb6a22d5014b73a,2018-03-01,1,120.0,,,esporte_lazer,300.0,2018-03-01
80df62ce491a20d390c9f69402310f0a,2018-01-01,1,38.9,,,informatica_acessorios,300.0,2018-01-01
80df62ce491a20d390c9f69402310f0a,2018-02-01,1,38.9,1.0,1.0,informatica_acessorios,300.0,2018-02-01
80fb011fd54fa5e1911a2f80c0fc878d,2017-02-01,1,51.4,,1.0,brinquedos,400.0,2017-02-01
8100d323ffa1909cfcf9fdf05f20b678,2017-05-01,1,141.9,,1.0,brinquedos,4017.0,2017-05-01
811ea06b526cf16fd375cbabb9b8a99f,2017-10-01,1,119.9,,,automotivo,1200.0,2017-10-01
81288df52439985f610be64465e53f57,2018-03-01,1,109.99,,,esporte_lazer,3775.0,2018-03-01
81652e8e327c1690eecf9aa488c93895,2017-11-01,1,240.0,,,beleza_saude,16200.0,2017-11-01
817e1c2d22418c36386406ccacfa53e8,2018-01-01,1,159.0,,,moveis_decoracao,2750.0,2018-01-01
817e1c2d22418c36386406ccacfa53e8,2018-03-01,2,159.0,1.0,1.0,moveis_decoracao,2750.0,2018-03-01
81c891c541361f1108fe9e2a645324d9,2017-01-01,1,869.0,,1.0,cool_stuff,13900.0,2017-01-01
81d34fb425382e189529a619f8f2c077,2018-03-01,3,11.9,,1.0,automotivo,200.0,2018-03-01
81d879a43537a2803762ce12282ccbc9,2017-11-01,1,57.39,,,eletroportateis,200.0,2017-11-01
81de659bfde3389fc8614bfba92e585a,2017-09-01,1,250.0,,,moveis_decoracao,11450.0,2017-09-01
81de659bfde3389fc8614bfba92e585a,2018-01-01,1,250.0,1.0,1.0,moveis_decoracao,11450.0,2018-01-01
81efaa22f3868f00c8ef1879cccc3c03,2018-01-01,1,46.55,,1.0,informatica_acessorios,550.0,2018-01-01
81f054ba9bea6ec5d1a2adab1cf69d66,2018-01-01,1,149.0,,1.0,esporte_lazer,400.0,2018-01-01
8203048d6e95e42c60a24edf3425ab90,2017-09-01,1,52.64,,,moveis_decoracao,417.0,2017-09-01
820e8f306dc9ffcf6d0957516084cca1,2017-11-01,1,36.79,,,brinquedos,888.0,2017-11-01
821719b9a2288a792ba3ca0c9962f467,2017-04-01,1,1740.0,,,cama_mesa_banho,27050.0,2017-04-01
82171fcb587a3c4da7db45e5b6527a3e,2017-12-01,1,10.95,,,cama_mesa_banho,100.0,2017-12-01
821a07e1e2a0382df1f3761ae3cd435c,2017-12-01,1,119.9,,,cama_mesa_banho,1550.0,2017-12-01
822c9ab05e9b8114704a5b2cd8639585,2017-10-01,1,259.9,,,perfumaria,520.0,2017-10-01
8232a265a535c1f886b38335667be2a5,2017-04-01,1,59.99,,,bebes,800.0,2017-04-01
824d0f65de327bae9d13bbc23528c79a,2017-10-01,2,21.9,,,telefonia,50.0,2017-10-01
8296481ad888f93f5dafcd25d65b09b8,2017-10-01,1,427.0,,,cool_stuff,1050.0,2017-10-01
8296481ad888f93f5dafcd25d65b09b8,2018-03-01,1,299.0,1.0,1.0,cool_stuff,1050.0,2018-03-01
82c3ea364e5480f335f6743ee725a921,2018-02-01,1,49.0,,1.0,informatica_acessorios,275.0,2018-02-01
82e58c3610465c0741a584561e7199f3,2018-01-01,1,62.9,,1.0,esporte_lazer,450.0,2018-01-01
82f02f778dae4ea65e408d9086b013ec,2018-01-01,1,317.99,,,papelaria,2300.0,2018-01-01
82fd0e5d33b58ad696f75449679c1470,2017-12-01,1,125.5,,,beleza_saude,1087.0,2017-12-01
8300e0e22bb50df7bc0bbe0b2b15997b,2017-11-01,1,50.34,,,cool_stuff,475.0,2017-11-01
8316da766ebc954ed00fe9bcf1413254,2017-11-01,1,51.9,,,automotivo,100.0,2017-11-01
8317b177579dd27ff068b83205e2169b,2017-11-01,1,195.9,,,cool_stuff,400.0,2017-11-01
8317b177579dd27ff068b83205e2169b,2017-12-01,1,195.9,1.0,1.0,cool_stuff,400.0,2017-12-01
8338cef8355d238f43711dcb9c0657b2,2017-06-01,1,45.9,,1.0,moveis_decoracao,700.0,2017-06-01
8338cef8355d238f43711dcb9c0657b2,2017-11-01,1,45.9,1.0,1.0,moveis_decoracao,700.0,2017-11-01
833b7baca432a26ccfc3e3eaa8271519,2017-06-01,1,190.0,,1.0,fashion_bolsas_e_acessorios,100.0,2017-06-01
833b7baca432a26ccfc3e3eaa8271519,2017-08-01,1,190.0,1.0,1.0,fashion_bolsas_e_acessorios,100.0,2017-08-01
8347d3b517ab185dea43991aebb46737,2018-02-01,1,25.5,,1.0,cama_mesa_banho,200.0,2018-02-01
835956a0722151405b61a58661a6e5e1,2017-09-01,1,9.9,,1.0,cama_mesa_banho,700.0,2017-09-01
835c3918777f6ad40fea5150f5ba0cfb,2017-12-01,1,899.9,,,relogios_presentes,400.0,2017-12-01
837f3d09b625825bd84bfccb1f51d8be,2017-05-01,3,11.63,,,unknown,300.0,2017-05-01
839ae04dfa2580c962dbbf9613c3e6f9,2018-01-01,4,95.9,,,moveis_decoracao,1950.0,2018-01-01
83a26c42a5f94b7456425cd0cd20daf8,2016-10-01,1,94.99,,,market_place,1500.0,2016-10-01
83b00325c13c44245b2c3a2befa62a0e,2017-08-01,1,159.99,,,bebes,10700.0,2017-08-01
83b00325c13c44245b2c3a2befa62a0e,2017-10-01,1,159.99,1.0,1.0,bebes,10700.0,2017-10-01
83bfae859f4a37b048a3abcecb17c506,2018-02-01,2,85.0,,1.0,utilidades_domesticas,9400.0,2018-02-01
83d199d296c44101c8c3b5c9c0cce9ea,2017-10-01,1,69.99,,1.0,brinquedos,500.0,2017-10-01
83e5adb51c0d54eff80057f064f808d2,2018-03-01,1,154.08,,,consoles_games,817.0,2018-03-01
83f2c628d86dde5369cde6ffb51d919a,2017-07-01,1,85.9,,,esporte_lazer,600.0,2017-07-01
83f6e0a993efdfa2bf9550a204422cb7,2018-04-01,1,320.0,,,moveis_cozinha_area_de_servico_jantar_e_jardim,15800.0,2018-04-01
84003eefe52bb4112252409a24ae3a73,2017-04-01,1,163.99,,,perfumaria,400.0,2017-04-01
84003eefe52bb4112252409a24ae3a73,2017-07-01,1,150.49,1.0,1.0,perfumaria,400.0,2017-07-01
84259efff65083245b85e488d3a30d4c,2017-03-01,1,39.9,,1.0,eletrodomesticos,1400.0,2017-03-01
842f01c6359ea76dede02a1daf8bbe77,2017-11-01,1,399.99,,1.0,automotivo,2000.0,2017-11-01
8434c9cfbd72cba6e81064e65d2f05d7,2017-06-01,1,70.0,,,moveis_decoracao,900.0,2017-06-01
84412fdf17ffe7f7b52913a82e73b5b2,2017-09-01,1,169.9,,,esporte_lazer,1600.0,2017-09-01
845f006b4e362c371735a9a64f6a52b8,2018-04-01,1,489.0,,,construcao_ferramentas_construcao,11400.0,2018-04-01
846145e9b8d412bd1c9bb478a52ab4a0,2017-11-01,1,29.0,,,cool_stuff,200.0,2017-11-01
8466762a9393a2b2b1de73f3cf6081a3,2017-10-01,1,79.9,,,moveis_sala,2700.0,2017-10-01
8470bac0f1a7439fe183013eab283534,2017-01-01,1,139.9,,,cama_mesa_banho,5050.0,2017-01-01
84a517a0e06ef2a45abff3cab3f0ad0e,2017-11-01,1,83.23,,,informatica_acessorios,225.0,2017-11-01
84a87daa85c8b432d90bc1baa0cb4388,2017-08-01,1,59.9,,,bebes,700.0,2017-08-01
84a87daa85c8b432d90bc1baa0cb4388,2017-11-01,1,59.9,1.0,1.0,bebes,700.0,2017-11-01
84c14b1bdd1a86dad802e0863ef5385e,2017-03-01,1,127.99,,1.0,cama_mesa_banho,2200.0,2017-03-01
84cdff92b3a55fc67a2b0bbdae9b57bf,2017-10-01,1,195.9,,1.0,moveis_decoracao,1600.0,2017-10-01
84d0e98e468edffdfe4f1f5b178d4ecc,2017-10-01,1,104.0,,,esporte_lazer,1150.0,2017-10-01
84f456958365164420cfc80fbe4c7fab,2017-11-01,3,99.0,,,cama_mesa_banho,1550.0,2017-11-01
84f456958365164420cfc80fbe4c7fab,2017-12-01,1,99.0,3.0,3.0,cama_mesa_banho,1550.0,2017-12-01
84f456958365164420cfc80fbe4c7fab,2018-01-01,1,99.0,1.0,2.0,cama_mesa_banho,1550.0,2018-01-01
84f456958365164420cfc80fbe4c7fab,2018-02-01,2,92.0,1.0,1.6666666666666667,cama_mesa_banho,1550.0,2018-02-01
84f5c4f480ad6c9998d6a6860f1a2e41,2017-11-01,1,39.0,,1.0,alimentos_bebidas,1100.0,2017-11-01
850fd992aca25ac2d7768b434ab3ceca,2017-07-01,1,59.9,,1.0,automotivo,300.0,2017-07-01
85337022853da10b8f5fd7d1ef180421,2017-06-01,1,39.9,,,consoles_games,200.0,2017-06-01
853cabeecd89a8fa18c5ead33e4b7cdb,2018-01-01,1,32.98,,,bebes,150.0,2018-01-01
853ee0759242b6c1e8e1de5052df3fc4,2017-12-01,2,29.99,,,utilidades_domesticas,150.0,2017-12-01
8562e2c780a345b609e1b802d7e3e4ae,2018-02-01,1,79.9,,,cama_mesa_banho,1100.0,2018-02-01
